asset_id,title,publisher,evidence_grade,download_status,canonical_url,missing_reason,next_action,license_name,license_url
WEB-0273,2. Gainesville Coins，《Gold Price History: Why Did Gold Fall In 2008?》，2025年（引LBMA历史定盘价），,www.gainesvillecoins.com,D,METADATA_ONLY_LICENSE,https://www.gainesvillecoins.com/blog/gold-price-2008-what-we-can-learn,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0274,www.gdeltproject.org 来源资料（WEB-0274）,www.gdeltproject.org,D,METADATA_ONLY_LICENSE,https://www.gdeltproject.org/data.html,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0275,WGC，2018,World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/download/file/8208/Working_towards_a%20common_accounting_framework_for_gold_updated_Jan2018.pdf,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0276,World Gold Council 来源资料（WEB-0276）,World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/goldhub/data,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0277,"5. 2022-03-08 金价冲至 2,078 美元：LBMA 金价历史数据/世界黄金协会",World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/goldhub/data/gold-prices,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0278,"2. 俄罗斯境内黄金储备（约 2,300 吨）与""制裁免疫""：世界黄金协会黄金储备数据库",World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/goldhub/data/gold-reserves-by-country,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0279,9. 世界黄金协会《Gold as a Strategic Asset》地缘风险研究,World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/goldhub/research,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0280,"4. 2022 年全球央行购金 1,136 吨：世界黄金协会《Gold Demand Trends Full Year 2022》",World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/goldhub/research/gold-demand-trends,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0281,World Gold Council 来源资料（WEB-0281）,World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/goldhub/research/gold-demand-trends/gold-demand-trends-full-year-2024/central-banks,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0282,2. World Gold Council（世界黄金协会），《The Asian financial crisis – 20 years later》，2017——危机成因、黄金无信用风险属性的分析：,World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/goldhub/research/gold-investor/gold-investor-december-2017/13216,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0283,1. 世界黄金协会（WGC），《The gold perspective – 10 years after Lehman Brothers failed》，2019年，,World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/goldhub/research/gold-investor/gold-investor-february-2019/13643,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0284,10. 世界黄金协会《Gold Outlook》：2022 年黄金组合分散价值研究报告,World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/goldhub/research/outlook,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0285,World Gold Council 来源资料（WEB-0285）,World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/goldhub/research/relevance-of-gold-as-a-strategic-asset/portfolio-impact,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0286,WGC条款,World Gold Council,D,METADATA_ONLY_LICENSE,https://www.gold.org/terms-and-conditions,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,https://www.gold.org/terms-and-conditions
WEB-0287,"1. Goldman Sachs, ""Global Financial Markets Crash on Black Monday""（2019）：道指单日 -22.61%、508.32点。",www.goldmansachs.com,D,METADATA_ONLY_LICENSE,https://www.goldmansachs.com/our-firm/history/moments/1987-black-monday,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0288,5. Gold Price Forecast（2024）：《Dot-com Bubble and Gold》——纳斯达克 1994—2000 年约 600% 涨幅及同期黄金走势背景。,www.goldpriceforecast.com,D,METADATA_ONLY_LICENSE,https://www.goldpriceforecast.com/explanations/dot-com-bubble-gold,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0290,6. 英国 1999–2000 年出售黄金储备（415 吨）：英国财政部/英格兰银行公开记录,www.gov.uk,A,METADATA_ONLY_LICENSE,https://www.gov.uk/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0291,Z 值模型应用研究，2021,www.gwyoo.com,D,METADATA_ONLY_LICENSE,https://www.gwyoo.com/lunwen/cwlw/cwyjlw/202105/740664.html,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0292,汉坤律所解读,www.hankunlaw.com,D,METADATA_ONLY_LICENSE,https://www.hankunlaw.com/portal/article/index/cid/8/id/13961.html,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0293,www.heywhale.com 来源资料（WEB-0293）,www.heywhale.com,D,MANUAL_ACTION_REQUIRED,https://www.heywhale.com/,,由用户阅读并接受来源条款后人工下载；登记文件哈希和许可范围。,需人工接受条款或确认许可,https://www.heywhale.com/
WEB-0294,www.heywhale.com 来源资料（WEB-0294）,www.heywhale.com,D,MANUAL_ACTION_REQUIRED,https://www.heywhale.com/about,,由用户阅读并接受来源条款后人工下载；登记文件哈希和许可范围。,需人工接受条款或确认许可,https://www.heywhale.com/about
WEB-0295,www.heywhale.com 来源资料（WEB-0295）,www.heywhale.com,D,MANUAL_ACTION_REQUIRED,https://www.heywhale.com/mw/dataset/611a163b911b3300174a19f2,,由用户阅读并接受来源条款后人工下载；登记文件哈希和许可范围。,需人工接受条款或确认许可,https://www.heywhale.com/mw/dataset/611a163b911b3300174a19f2
WEB-0296,1. 华为 2025 年年度报告（净汇兑损失 12.68 亿元、财务费用构成）：华为投资控股有限公司官网（企业社会责任/年度报告栏目）,www.huawei.com,D,METADATA_ONLY_LICENSE,https://www.huawei.com/cn/annual-report,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0302,"Dollars with Major Clearance in Nigeria. June 2, 2024. url:",www.iata,B,METADATA_ONLY_LICENSE,https://www.iata/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0304,"Paper AP10, 2016,",IFRS Foundation,B,BROKEN_OR_UNREACHABLE,https://www.ifrs.org/content/dam/ifrs/meetings/2016,HTTP 404,原链接不可用或不适合自动归档；使用已验证替代资产 WEB-0306。,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0305,25. url:,IFRS Foundation,B,BROKEN_OR_UNREACHABLE,https://www.ifrs.org/content/dam/ifrs/meetings/2016/november,HTTP 404,原链接不可用或不适合自动归档；使用已验证替代资产 WEB-0306。,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0308,2026. url:,IFRS Foundation,B,BROKEN_OR_UNREACHABLE,https://www.ifrs.org/issued-,HTTP 404,原链接不可用或不适合自动归档；使用已验证替代资产 WEB-0306。,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0311,5. IMF《Blocked Funds and Currency Convertibility》研究（危机期对冲成本高企）,International Monetary Fund,B,PAYWALL_OR_AUTH,https://www.imf.org/,HTTP 403,,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0312,1. IMF《Argentina: Selected Issues》与 2001 年救助文件,International Monetary Fund,B,PAYWALL_OR_AUTH,https://www.imf.org/en/Countries/ARG,HTTP 403,,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0313,4. IMF 救助（2022-12 30 亿美元 → 2024-03 80 亿美元）：IMF《Egypt Article IV Consultation》与新闻稿,International Monetary Fund,B,PAYWALL_OR_AUTH,https://www.imf.org/en/Countries/EGY,HTTP 403,,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0314,1. IMF《Russian Federation: Selected Issues》与 1998 年救助文件,International Monetary Fund,B,PAYWALL_OR_AUTH,https://www.imf.org/en/Countries/RUS,HTTP 403,,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0315,6. 2021 年 IMF/世行暂停对苏援助：IMF 新闻稿,International Monetary Fund,B,PAYWALL_OR_AUTH,https://www.imf.org/en/Countries/SDN,HTTP 403,,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0316,"2023,",International Monetary Fund,B,PAYWALL_OR_AUTH,https://www.imf.org/en/publications/wp/issues/2023/01/27,HTTP 403,,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0317,International Monetary Fund 来源资料（WEB-0317）,International Monetary Fund,B,PAYWALL_OR_AUTH,https://www.imf.org/en/publications/wp/issues/2023/01/27/gold-as-international-reserves-a-barbarous-relic-no-more-528089,HTTP 403,,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0319,2. 阿根廷 CPI（2023-12 单月 25.5%、2024-05 同比 289.4%）：阿根廷国家统计局（INDEC）,www.indec.gob.ar,A,METADATA_ONLY_LICENSE,https://www.indec.gob.ar/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0320,"4. Investopedia，""Silver Thursday: What It Means, How It Works""，",www.investopedia.com,D,METADATA_ONLY_LICENSE,https://www.investopedia.com/terms/s/silver_thursday.asp,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0321,4. 2024–2025 年以色列打击后伊朗金价飙升报道：Iran International、Reuters 2024–2025 年报道,www.iranintl.com,D,METADATA_ONLY_LICENSE,https://www.iranintl.com/,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
WEB-0322,Iran International，2025,www.iranintl.com,D,METADATA_ONLY_LICENSE,https://www.iranintl.com/en/202512153499,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
WEB-0323,4. 美国 20+ 年期长期国债 ETF（TLT）-30% 涨跌：贝莱德 iShares TLT 历史价格,www.ishares.com,D,METADATA_ONLY_LICENSE,https://www.ishares.com/us/products/239454,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0324,"6. 解放日报·上观新闻，2023，《""全球最大危机之一""！""中东小巴黎""，发生了什么？》——2023 年 2 月 1 日官方汇率 1507.5→15000、黑市 64000。",www.jfdaily.com,D,METADATA_ONLY_LICENSE,https://www.jfdaily.com/wx/detail.do?id=594267,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0325,金杜律所，2022,www.kingandwood.com,D,METADATA_ONLY_LICENSE,https://www.kingandwood.com/cn/zh/insights/latest-thinking/gold-market-foreign-investors-participate-in-chinas-gold-market.html,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0326,"6. Kitco News，《Gold revaluation would pay Washington, not private holders, historian says》（2026，引述美联储历史记录中28亿美元重估收益），",www.kitco.com,D,METADATA_ONLY_LICENSE,https://www.kitco.com/news/article/2026-08-03/gold-revaluation-would-pay-washington-not-private-holders-historian-says,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0327,2. G7 禁运俄金（2022-06）与 LBMA 除名：G7 峰会公报 / LBMA 官方声明,London Bullion Market Association,D,METADATA_ONLY_LICENSE,https://www.lbma.org.uk/,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,
WEB-0328,"2. LBMA《Alchemist》第74期，""After the Gold Crash""——2013全年-30%、集中于二季度、近半跌幅在4月两日",London Bullion Market Association,D,METADATA_ONLY_LICENSE,https://www.lbma.org.uk/alchemist/issue-74/after-the-gold-crash,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,
WEB-0329,London Bullion Market Association 来源资料（WEB-0329）,London Bullion Market Association,D,METADATA_ONLY_LICENSE,https://www.lbma.org.uk/articles/silver-trading-volume-exceeds-1-billion-oz-on-1-february,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,
WEB-0330,London Bullion Market Association 来源资料（WEB-0330）,London Bullion Market Association,D,METADATA_ONLY_LICENSE,https://www.lbma.org.uk/prices-and-data,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,
WEB-0331,"目标价格,LBMA黄金价格,LBMA Gold Price，AM/PM及币种未说明,2022-02-01至2025-02-28,日频/含非交易日,LBMA/IBA,",London Bullion Market Association,D,METADATA_ONLY_LICENSE,https://www.lbma.org.uk/prices-and-data/lbma-precious-metal-prices,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,
WEB-0332,7. 白银历史价格：LBMA 白银基准价历史数据，<,London Bullion Market Association,D,METADATA_ONLY_LICENSE,https://www.lbma.org.uk/prices-and-data/precious-metal-prices,,保留元数据和原链接，不抓取或再分发正文。,限制抓取或再分发,
WEB-0333,6. Macrotrends 白银百年价格序列：1987年10—12月白银月度价格。,www.macrotrends.net,D,METADATA_ONLY_LICENSE,https://www.macrotrends.net/1470/historical-silver-prices-100-year-chart,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0334,www.matteoiacoviello.com 来源资料（WEB-0334）,www.matteoiacoviello.com,D,METADATA_ONLY_LICENSE,https://www.matteoiacoviello.com/gpr.htm,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0337,Mineros 公告，2026,www.mineros.com.co,D,METADATA_ONLY_LICENSE,https://www.mineros.com.co/news/mineros-s-a-adopts-strategic-gold-reserve-policy-2026-07-10,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0338,彭博/MINING.COM，2019,www.mining.com,D,METADATA_ONLY_LICENSE,https://www.mining.com/web/venezuela-said-default-gold-swap-deutsche-bank,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0339,www.modelwhale.com 来源资料（WEB-0339）,www.modelwhale.com,D,METADATA_ONLY_LICENSE,https://www.modelwhale.com/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0340,www.modelwhale.com 来源资料（WEB-0340）,www.modelwhale.com,D,METADATA_ONLY_LICENSE,https://www.modelwhale.com/pricing,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0341,3. RTS 指数历史数据（1997 峰值 → 1998 谷底）,www.moex.com,D,METADATA_ONLY_LICENSE,https://www.moex.com/en/index/RTS,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0342,接投资统计公报. 2025. url:,中华人民共和国商务部,A,FETCH_FAILED,https://www.mofcom.gov.cn/zfxxgk/fdzdgknr,HTTP_503,原链接不可用或不适合自动归档；使用已验证替代资产 WEB-0344。,政府/国际组织公开资料，按原站署名与条款使用,
WEB-0343,资统计公报，2025，,中华人民共和国商务部,A,FETCH_FAILED,https://www.mofcom.gov.cn/zfxxgk/fdzdgknr/ztfl/tjsj,HTTP_503,原链接不可用或不适合自动归档；使用已验证替代资产 WEB-0344。,政府/国际组织公开资料，按原站署名与条款使用,
WEB-0346,2. MTN Group 2024 年报（含尼日利亚分部汇兑损失披露）,www.mtn.com,D,METADATA_ONLY_LICENSE,https://www.mtn.com/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0347,"3. MTN Nigeria 2023/2024 财报（汇兑损失 7,404 亿 + 9,254 亿奈拉）：MTN Group 与 MTN Nigeria 官方公告（NGX 披露）",www.mtn.ng,D,METADATA_ONLY_LICENSE,https://www.mtn.ng/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0353,"16 National Bureau of Economic Research, Business Cycle Dating,",www.nber,B,METADATA_ONLY_LICENSE,https://www.nber/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0354,全国股转系统公司年报披露，2021–2022,www.neeq.com.cn,D,PAYWALL_OR_AUTH,https://www.neeq.com.cn/disclosure/2022/2022-08-19/1660895675_962813.pdf,HTTP 403,,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0355,4. 雀巢尼日利亚 2023 年报（股东权益 -780 亿奈拉）：雀巢尼日利亚/NGX 披露,www.nestle-cwa.com,D,METADATA_ONLY_LICENSE,https://www.nestle-cwa.com/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0356,2. 雀巢集团 2023 年报（尼日利亚分部汇兑损失与资不抵债披露）,www.nestle.com,D,METADATA_ONLY_LICENSE,https://www.nestle.com/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0360,2. 尼日利亚 CPI（2024-06 同比 34.2%）：尼日利亚国家统计局（NBS）,www.nigerianstat.gov.ng,A,METADATA_ONLY_LICENSE,https://www.nigerianstat.gov.ng/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0361,OSW/KSE，2025,www.osw.waw.pl,D,METADATA_ONLY_LICENSE,https://www.osw.waw.pl/en/publikacje/osw-commentary/2025-09-01/putins-elite-divides-spoils-russia-large-scale-nationalisation,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0362,PIIE，2024,www.piie.com,D,METADATA_ONLY_LICENSE,https://www.piie.com/research/piie-charts/2024/egyptian-pound-devaluations-have-induced-recurring-crises-1952,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0365,7. Reuters（经Politico转引），2013年12月31日——标普500全年+29.6%,www.politico.com,D,METADATA_ONLY_LICENSE,https://www.politico.com/tipsheets/playbook/2014/01/new-years-eve-reid-vs-paul-happy-new-year-and-obamacare-sayonara-2013-politico-presents-2013s-13-favorite-online-moments-no-more-white-house-petitions-no-lesson-the-clock-tick-tock-tick-tock-the-article-must-go-btv-gop-117247,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0366,2. The American Presidency Project（加州大学圣巴巴拉分校），《White House Statement on Proclamation 2072》（1934年1月31日原文），,www.presidency.ucsb.edu,D,METADATA_ONLY_LICENSE,https://www.presidency.ucsb.edu/documents/white-house-statement-proclamation-2072,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0367,PR Newswire，2025,www.prnewswire.com,D,METADATA_ONLY_LICENSE,https://www.prnewswire.com/news-releases/prestige-wealth-inc-signs-and-closes-approx-150-million-financing-for-aurelion-treasury-initiating-nasdaq-s-first-tether-gold-treasury-prestige-wealth-inc-nasdaq-aure-plans-to-be-renamed-to-aurelion-inc-subject-to-appro-302583388.html,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0369,3. RAND《How Russia is using gold in wartime》（2025）,www.rand.org,D,PAYWALL_OR_AUTH,https://www.rand.org/,HTTP 403,,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0370,RAND，2025,www.rand.org,D,PAYWALL_OR_AUTH,https://www.rand.org/content/dam/rand/pubs/research_reports/RRA3200/RRA3230-1/RAND_RRA3230-1.summary.pdf,HTTP 403,,公开可访问但再分发范围未完全确认，仅本机归档,
WEB-0371,2. 日本不动产研究所《六大城市地价指数》历史数据（商业地价 -87%）,www.reinet.or.jp,D,METADATA_ONLY_LICENSE,https://www.reinet.or.jp/en/data/indices/land-price/urban-land-price-index,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0372,1. 雷诺 2022 年报与 AvtoVAZ 出售（1 卢布）公告：雷诺集团官网/SEC 20-F,www.renaultgroup.com,D,METADATA_ONLY_LICENSE,https://www.renaultgroup.com/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0373,5. 2020 年以 9 吨黄金支付伊朗换汽油：Reuters 2020-05,Reuters,C,METADATA_ONLY_LICENSE,https://www.reuters.com/article/idUSKBN22Y0SR,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
WEB-0374,"6. 西方企业退出俄罗斯损失超 1,070 亿美元：Reuters 2024-03 统计",Reuters,C,METADATA_ONLY_LICENSE,https://www.reuters.com/business,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
WEB-0375,5. 阿联酋 ADQ 350 亿美元注资（2024-02）：Reuters/路透报道,Reuters,C,METADATA_ONLY_LICENSE,https://www.reuters.com/markets,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
WEB-0376,"3. 2024-10-26 以色列打击与金价 2,790 新高：Reuters 2024-10",Reuters,C,METADATA_ONLY_LICENSE,https://www.reuters.com/markets/commodities,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
WEB-0377,7. 2018-08-10 里拉单日 -14% 与新兴市场传染：Reuters/Bloomberg 2018 年 8 月报道,Reuters,C,METADATA_ONLY_LICENSE,https://www.reuters.com/markets/currencies,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
WEB-0378,2. CEO 卡普公开表述（金库地点、接受黄金付款意向）：Reuters/Bloomberg 2021-08 报道,Reuters,C,METADATA_ONLY_LICENSE,https://www.reuters.com/technology,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
WEB-0379,"1. 俄罗斯外储被冻结约 3,000 亿美元：Reuters/Reuters 2022-02-28 报道",Reuters,C,METADATA_ONLY_LICENSE,https://www.reuters.com/world/europe,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
WEB-0380,Reuters，2024,www.rt.com,D,METADATA_ONLY_LICENSE,https://www.rt.com/business/595044-firms-leaving-russia-losses,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0381,中国证券业协会，2025,www.sac.net.cn,D,METADATA_ONLY_LICENSE,https://www.sac.net.cn/sjb/xxgk/hysj/jjsj/202512/t20251231_73981.html,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0383,7. 上海高级金融学院（转文汇报，2015）：港股及全球市场1987年10月跌幅数据。,www.saif.sjtu.edu.cn,D,METADATA_ONLY_LICENSE,https://www.saif.sjtu.edu.cn/show-66-2563.html,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0460,新浪财经，2025-10,www.sina.cn,C,METADATA_ONLY_LICENSE,https://www.sina.cn/news/detail/5218620311077476.html,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
WEB-0461,4. SlickCharts 据标普官方数据——标普 500 含股息年度总回报（2000：-9.10%；2001：-11.89%；2002：-22.10%）。,www.slickcharts.com,D,METADATA_ONLY_LICENSE,https://www.slickcharts.com/sp500/returns,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0462,3 Smartbi：AIChat，,Smartbi,D,METADATA_ONLY_LICENSE,https://www.smartbi.com.cn/aichat,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0463,4 Smartbi：V11 最新版本与能力说明，,Smartbi,D,METADATA_ONLY_LICENSE,https://www.smartbi.com.cn/newversion,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0464,2 Smartbi：数据连接与准备，,Smartbi,D,METADATA_ONLY_LICENSE,https://www.smartbi.com.cn/prepare,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0465,2. 法兴出售罗斯银行（1 欧元）与累计损失（约 31 亿欧元）：法兴 2022–2023 年报,www.societegenerale.com,D,METADATA_ONLY_LICENSE,https://www.societegenerale.com/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0466,搜狐财经引 Wind，2025-04,www.sohu.com,D,METADATA_ONLY_LICENSE,https://www.sohu.com/a/890104126_121976698,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0467,搜狐·承兑逾期查询，2024,www.sohu.com,D,METADATA_ONLY_LICENSE,https://www.sohu.com/a/969711762_789488,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0468,3. 标普 500 历史指数（1980–2000）：Yahoo Finance/S&P 历史数据,www.spglobal.com,D,METADATA_ONLY_LICENSE,https://www.spglobal.com/spdji/en,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0470,2. 希腊统计局（ELSTAT）GDP/失业率历史数据,www.statistics.gr,D,METADATA_ONLY_LICENSE,https://www.statistics.gr/en/home,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0473,8. 圣路易斯联储经济评论《The Tequila Effect: Mexico's 1994-95 Financial Crisis》（危机传染与跨国影响综述）,www.stlouisfed.org,D,METADATA_ONLY_LICENSE,https://www.stlouisfed.org/publications/regional-economist,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0474,6. 苏伊士运河收入下降（红海危机）：苏伊士运河管理局（SCA）年度数据,www.suezcanal.gov.eg,A,METADATA_ONLY_LICENSE,https://www.suezcanal.gov.eg/,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0475,英国最高法院 UKSC 2020/0195,www.supremecourt.uk,D,METADATA_ONLY_LICENSE,https://www.supremecourt.uk/cases/uksc-2020-0195,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0476,3. 土耳其央行利率决策（2018 加息、2021 降息、2023–24 再加息）：土耳其央行（CBRT）,www.tcmb.gov.tr,A,METADATA_ONLY_LICENSE,https://www.tcmb.gov.tr/wps/wcm/connect/en/tcmb+en,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0477,TheCable，2024,www.thecable.ng,D,METADATA_ONLY_LICENSE,https://www.thecable.ng/mtn-nigeria-recorded-n740bn-fx-losses-in-2023,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0478,The National，2023,www.thenationalnews.com,D,METADATA_ONLY_LICENSE,https://www.thenationalnews.com/business/economy/2023/01/31/lebanon-to-devalue-the-pound-by-90-central-bank-governor-says,,保留元数据和原链接，不抓取或再分发正文。,许可未明确，默认仅保存元数据,
WEB-0479,"5. ""7 家企业 2024 财年汇兑损失 2.06 万亿奈拉""：THISDAY 2025-03 报道",www.thisdaylive.com,C,METADATA_ONLY_LICENSE,https://www.thisdaylive.com/,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
WEB-0480,THISDAY，2025,www.thisdaylive.com,C,METADATA_ONLY_LICENSE,https://www.thisdaylive.com/2025/03/10/naira-devaluation-mtn-nestle-dangote-cement-others-suffer-n2-06trn-fx-losses,,保留元数据和原链接，不抓取或再分发正文。,新闻/媒体版权，默认仅保存元数据,
